client_id,recommended_strategy,forecasted_value_year_1,forecasted_value_year_2,forecasted_value_year_3
db9add02-ab7b-4b78-b631-daa9557c8433,Balanced,85487.74011,92092.66238,97816.35977
bc3a522b-185c-42ce-b3d5-a74e1d557ea5,Aggressive,19061.65884,74046.90205,131140.9242
6712f6cb-513f-4652-8bae-c01047d583be,Balanced,17216.65251,27358.45781,62485.49159
4a265c35-fb14-4334-8368-1007ec985a5a,Aggressive,26209.26332,50061.11772,64766.61828
6a5556ac-7964-4151-86cb-e9715e4bbb1a,Conservative,41253.20634,65361.73986,119894.8009
4d0f69c4-2455-48b0-9ed9-f9cf9c410b6c,Conservative,115473.1378,142735.3824,145429.2777
958edcba-d8c4-43bf-8d6c-3f9824ee7b38,Balanced,33414.70024,50443.51577,134784.2383
126764ad-a01f-4ea4-ab15-f8f1d0e73a3f,Conservative,96664.63383,117326.6486,138683.8871
28254bf2-c959-4b6f-bf7d-272f49295243,Balanced,98151.43437,115659.9283,148401.5431
a0ac9090-1f88-4c2d-89cb-6fefc91655c9,Balanced,28034.95758,53105.84495,114660.3484
f1215ed5-91b2-4934-91ab-40afa3d029b3,Aggressive,65438.29692,121509.9843,131069.4641
29a8173c-b285-494c-b14d-f50921784954,Aggressive,15255.74987,143514.001,145296.197
7c253bfc-6958-418e-bffb-ca2acd4a02a1,Aggressive,33773.69878,73983.6268,147499.4162
22540268-9e85-4410-99bb-253232614a0f,Balanced,23980.43157,73444.8953,75869.84186
16620f1d-1aae-4ed6-8bfc-4b7d4ff982c2,Balanced,76150.35695,124759.5412,131153.3953
c007e233-e9b1-4bfd-987d-4982f4a1823d,Aggressive,19705.4593,35219.82629,113623.1667
7f32a6fe-f1a1-4fbd-ab83-8d614ca91986,Aggressive,70776.71288,91751.27577,112319.613
1d9bf552-030d-41c3-b6a9-8e173f8f623a,Aggressive,40928.49514,105315.3193,132764.243
cab1bea5-d8fc-4ec5-ba28-62fe38e93f4f,Balanced,54078.25161,81530.99418,103048.0105
a677da6b-80b6-4da2-a9c4-31e500b04ace,Balanced,76956.41564,89730.72212,126924.2633
30570ef9-5e80-4cc0-a8ba-85361581cbbf,Balanced,76251.91727,108224.9376,129339.0397
b173cf1b-07b4-4c5a-97bb-7b90b84bbfa1,Balanced,26479.246,56088.44409,142998.3972
2e990eae-00a8-4695-8da1-172c451b9fe6,Aggressive,83438.58075,95493.72361,120202.3753
60681175-99c7-4107-9423-4a908aa610bb,Aggressive,37399.19342,43046.94705,68718.13877
51bb917e-d78f-49b7-a8d9-8ea01fca97b5,Aggressive,81291.47455,118431.5994,146956.8482
7174394c-6791-4c63-b729-dc4a835a1733,Conservative,33338.96548,48216.7168,97856.20477
96854d2e-bea7-458e-8b47-518c56ebaa5b,Conservative,37305.78599,74682.44305,92305.85961
99876c1f-9571-4b0c-934f-6c5f503755fa,Conservative,21316.65969,46184.73828,76188.27934
2c1df9db-def6-4956-8374-7ea9051a5411,Conservative,50156.71552,124966.8411,138270.0716
f7d6d903-9c27-4736-b577-d29b30ca8748,Balanced,15476.70786,56306.93009,67431.35412
6e40a482-2957-4592-8763-9cec71574df5,Balanced,23196.24086,42765.46177,119000.5789
0b49fb3a-87c8-4322-a8fd-136f21eb8a2e,Aggressive,42970.81246,91058.71929,129098.6963
e4c3842b-bd97-4086-8c40-a973a10e8cf5,Conservative,26830.61287,125624.8997,132075.3161
2e11c940-5493-4907-af5c-24f56f364734,Balanced,23643.46415,47805.23193,91269.82173
1fe40761-9d53-4d9c-ab50-0d497564c89a,Conservative,18331.27823,44576.14441,105941.3403
d2be54ac-2c3f-489b-91d6-464f4b0e7e61,Balanced,61043.79412,75524.63108,95451.59264
81dbe7d8-cf52-4896-b5b4-09bcac7ec760,Balanced,54367.32622,106159.4278,146120.3372
7a9dd1d1-ca48-429b-85ac-5a6c888924da,Aggressive,28664.3746,35871.76035,121121.4039
d00d55e2-dda3-4ab5-9494-d46213982071,Balanced,83435.90671,104406.816,144018.5089
674d5292-580e-4957-8eb5-284b45ef3f24,Balanced,95338.46201,127459.2563,142582.9501
e852475c-730a-401e-9273-a714082ab448,Conservative,63173.02799,113921.4453,130817.7292
b693d2ce-a595-4a3e-af87-7efcb18d217a,Balanced,74346.6537,93485.51805,133106.5619
8fcfbd40-f259-46a2-accb-d77f92916c9a,Conservative,57488.98412,72751.60565,102512.7366
67b6a2bd-4fc4-4adb-b4a3-b9df524df7e8,Balanced,54508.43198,60448.30392,89276.37966
e068d0fe-c825-4e9d-a167-7473f0890908,Balanced,35037.91593,63348.78686,124028.4503
72280e34-9899-45c8-b4e5-82e848b22426,Balanced,31833.00806,98274.60071,132245.7914
e0709d52-00e7-473e-9d27-da877e90cd05,Conservative,19827.47448,64156.40537,138343.798
50bd3a6a-247b-47ab-b348-d27bee14addb,Balanced,41737.55792,69195.94555,109080.4685
207084f4-ef1b-4158-b80a-e777f641e756,Conservative,39686.68035,113371.9103,119766.4715
fa95c190-4c07-4fe2-8c8a-0bd32fa5a96e,Balanced,41654.64802,81913.80284,118771.7791
9a37393a-2687-47a6-867f-bab08c852b75,Conservative,42588.40891,82919.2481,121262.361
93007bd8-a548-47fd-b2a1-91ccfaf541f6,Conservative,27218.63279,105618.1326,143255.9834
e377916a-4d12-4ede-8b40-1602206e703d,Balanced,17764.87973,25018.98304,62576.51493
cb61e804-9770-40d9-9667-e9d5e4035517,Conservative,21276.33845,113436.8536,116288.6202
44688840-b6fd-485c-a034-20771fc5482a,Balanced,60720.80485,74470.06398,108990.8976
0007be63-1348-49a0-8827-796153741162,Balanced,103092.8079,128310.1778,138086.5356
29acc328-0d16-4bfb-b82d-3c6abec318d4,Aggressive,53079.10199,76436.03654,128410.8502
69d09186-0c1d-433d-9a99-a5d1735eae1b,Conservative,32355.80536,99185.11371,106217.3571
566c1b85-758c-471c-ae91-22dd8d3a5227,Balanced,44415.51029,84353.34725,143568.4138
8e87e74d-493e-4f4a-84d9-ce44423e3971,Balanced,67154.25604,87655.04149,138867.2219
321443bc-97db-4955-8d2a-601cf68b8a9d,Balanced,38697.23431,83738.98241,100753.652
a4336bf2-31e7-4234-bd59-4402fb62a765,Conservative,21999.92331,83171.09041,107570.0486
15c82a7f-6f3d-4b6d-87ef-01a399fac8a8,Balanced,35653.88928,76006.29127,98954.17485
a2c896eb-0396-48ec-b4f6-0a83ea88c26e,Balanced,85976.63672,88180.30123,133561.9193
bb1a391c-ab18-48c1-b570-6bd1aa871065,Aggressive,25640.65499,100825.6793,124608.9001
57de6e62-2088-4921-93b0-8d347238298f,Aggressive,28480.26781,50812.90928,111315.8095
ed40a676-945b-42d6-a1b5-344616c8f873,Conservative,26533.18932,77653.61174,137501.1304
3b674b76-e7d6-4492-9d7b-6bf91d770286,Balanced,31890.63689,43418.47468,118770.5552
f30126b3-a9f0-4455-a893-080c8c0ade74,Conservative,67137.2916,92207.56158,133821.2682
26db77e5-24d2-411c-bb72-b89ad7d6bc78,Balanced,35427.06369,46461.04375,99496.52321
4279e620-788d-42d9-b5f6-6cfc3a89506f,Balanced,36069.75073,100559.9359,142247.8975
ad85e24c-97dc-4ce7-8379-2b85c1d6b7df,Conservative,110995.253,135209.1047,139610.5192
47f469ca-7193-4942-ae04-3ebd91043064,Balanced,53101.00309,128931.6745,148258.9036
05204558-aef3-461c-8517-c9dc1c82d8d2,Conservative,25656.0495,118501.6618,120420.1763
7484ed22-e9dd-40d3-968f-eccd1c939b8f,Conservative,19529.21464,61795.50408,124261.0364
5edfee21-4dcd-4e93-918e-f78d9c02c465,Balanced,46448.13373,54354.17437,125758.7129
7080dd45-226a-45ec-8a74-2a2b2b0d9eaf,Conservative,25256.88974,52112.63562,105004.7854
96e909d1-8d5e-449d-ac85-a6d3bb03446c,Aggressive,48142.70019,64149.20193,70631.09662
05d5492e-3c78-4dce-9d11-fb3aace8be60,Balanced,78481.12712,80926.70496,114552.0641
8429285e-6482-4f9d-8708-458a89bb67c7,Balanced,19877.32579,138560.8526,143337.637
fbf05974-f0df-495f-ab1d-ff720233b253,Conservative,30529.85454,111943.2296,118463.1691
ee8e291d-5a18-4163-877d-c5b27da6ef91,Conservative,51819.32626,62528.27664,113436.496
5f779ad4-e910-4197-8d90-a23b1f5fefc7,Balanced,23480.26248,30269.80926,101622.8298
6e49d07c-08b8-4992-8feb-eadb7b78c036,Conservative,114362.7832,138128.9092,139032.5411
d9108365-1501-4ba2-a1f8-42e14380e824,Balanced,56811.64074,69588.06909,112921.9249
1931b811-9b22-473e-b377-91ed9a3b899c,Balanced,42418.76345,64756.91874,122843.2853
8243eae1-7eff-482a-b4ea-70a4d6a435f6,Balanced,23445.88694,103704.2222,122055.2417
1f674bd9-a5bb-4e37-a34e-2339196bbf75,Balanced,107448.9195,116026.4105,117373.1623
ae7d4bda-929f-4eb5-adec-552e3e165d90,Balanced,41867.28526,59771.6474,137266.2842
d51e42ac-4b7b-4ed9-b03d-1dc856175f9e,Conservative,15462.35488,54582.46342,104778.5839
12f0738c-4084-4d8b-b87e-c7c58cac3bdd,Balanced,21434.68777,90663.30603,117086.2549
6717db26-fa71-4208-afa6-61f6bf9fb50d,Balanced,63111.0361,67534.63496,73535.50985
019e71a6-9222-43bc-be3c-5b3c06ad95f3,Balanced,31011.74891,131201.6422,136946.3256
27ff45f5-dded-4719-aff6-53ea3778d2b3,Aggressive,22379.63632,84656.347,88682.90221
56aecb3e-a6e8-4bd5-9ad5-59073ecfce99,Balanced,42269.33795,46156.34554,128311.2727
12b6cd76-bb87-4c32-83cf-91cbfd02ca59,Conservative,16558.40402,79825.61815,93555.96588
a2ef7130-8f8f-4bd7-aa74-8dca8cf9c7bd,Conservative,93930.85926,134943.2753,140140.4482
c3d044c1-b053-4a8f-9823-df033d281e03,Conservative,59198.84899,133039.9126,140591.0908
a4593a64-d273-4bb8-af85-915c813c2c30,Balanced,45588.3578,78487.63944,134527.2659
1eb9659b-b0dc-4bca-ac7a-c7b5aa8c1490,Balanced,19382.77048,42766.01002,110609.6098
dc7a8e8f-96df-4dd3-a08a-b094b2748bf7,Conservative,29299.22037,37876.77522,136976.4331
4ddab571-b9a4-44fb-80f2-18ac0799de30,Conservative,23870.05632,49301.18517,81272.58157
676e0ab2-e13f-47e1-8617-d4a2208b49ab,Balanced,48179.84968,80017.56498,105191.4642
7ea876a2-edae-4777-9994-a59629f58868,Balanced,88175.30662,122515.2636,129418.2003
8664e1ba-d1e9-43f5-b5fc-1e58cd848e6b,Aggressive,16316.21039,45815.98632,48225.67112
83225e5f-b702-4d51-bf57-d214bc218b69,Aggressive,52664.43979,103515.725,109830.4687
adc894c7-3ca5-4aac-b7f6-e4179ec849eb,Aggressive,28315.23527,90899.55949,133007.7852
b05dd115-11f8-4847-92eb-ce922b5d24a7,Conservative,85887.09609,102899.1092,141638.4673
54c275f4-fc4b-4a99-890c-7e4c621c9247,Balanced,85365.29501,105878.5422,133674.2433
672dc806-f5d2-4f01-9736-10e37ced5e94,Balanced,113868.0142,126536.5113,133004.2598
6fbedff7-1fc9-408e-9962-a563f99ed120,Aggressive,30573.13521,114962.3604,117824.6833
71f43341-ea81-442e-a19b-6c9c1c6a6853,Balanced,25634.98786,73783.70492,83794.15601
1e185dcb-4dfb-46f8-bd93-31fbac782661,Aggressive,26523.30975,105344.5827,111450.4921
d52ebf80-eddd-49d3-aedc-4cbd8921a23a,Balanced,66557.4501,85431.53424,132033.6147
80dfbf29-c9ea-4a47-b407-0ab5cdd47971,Balanced,23114.47892,43195.65104,137522.5806
ae8b94d6-b3fc-43f2-9d3c-40a0f8228f01,Balanced,15371.81628,35817.68667,145719.204
4d5cba98-4330-42ce-85c0-6bc564035914,Balanced,76951.3256,86402.05545,134878.6422
4ac14d8a-024b-4fbd-8f3a-94682de49df4,Aggressive,51022.54596,54395.81028,139490.3335
0e38112a-4380-46e1-afb2-bf6e1dc54c92,Aggressive,63566.90152,74151.5089,104452.7028
2e05be0b-baf9-4d7d-9d11-4268bcb8aa85,Conservative,82469.92661,136697.5713,142575.091
24e89b1b-766b-455c-89d8-418a72c7da15,Balanced,53797.12788,94874.18763,100330.3001
51551818-98b1-4d8e-a616-aa38e0216662,Balanced,110295.4013,121038.3572,146277.5168
053aeded-24fd-4da4-9277-2dccd8bcb624,Conservative,44888.23179,52575.46158,112878.1508
ddfc216b-fab8-457b-b5a5-49062c7557bc,Balanced,33901.35947,58307.61737,90022.46972
f36057e3-d240-4014-aff9-ac56cee4411b,Balanced,112708.2612,126224.4475,147771.934
ff7ddd36-812f-4b32-af3f-faa74f12bc49,Conservative,82270.35043,93870.37213,139273.7771
96eb6c62-d308-4a6d-927e-ae3219b081c1,Balanced,15798.426,46248.47573,132537.2301
10291d2b-19c3-4108-9641-364db55e151b,Balanced,76914.4458,87007.59823,141334.6823
55192fbf-85f0-4597-9203-cc428f6f132b,Conservative,49273.46185,69500.42318,106278.452
ccd81cea-3741-4309-974e-180b39951bfa,Conservative,77297.53399,102911.5336,122696.3655
5ef1fd02-060d-4f6c-a3a0-c74832a4b486,Conservative,54265.65046,71994.31656,85041.74366
9ab7530d-9e84-4ec6-b035-334fb19004ef,Balanced,91218.55822,128004.361,140118.3159
20308a72-0f7c-468b-8ebb-221a97875e31,Aggressive,67154.00359,99975.41169,117563.8585
3fa9725c-91a9-4827-8250-f6da8c710179,Balanced,28681.82087,67894.40451,102858.0831
b6e46838-6cdb-463b-ae20-e191968d1f2c,Balanced,25820.0243,27762.0827,88683.64449
5cfb073e-05e9-42c6-b27f-473aa5a3aa83,Balanced,39690.82405,98342.34356,102513.8469
3ffd3a77-b2b7-4e1b-8081-eba8e009cc19,Aggressive,57884.04187,79277.36888,122309.8573
d3464da2-c522-4bbf-bd72-2610e5fca5cb,Conservative,21956.48189,104949.3854,119776.4792
7c44322f-072a-42c2-a83b-3c5e8db42cbf,Conservative,16641.23057,60090.56873,139422.8232
fa5018ca-23ad-4209-8252-a0d54940ba90,Conservative,27505.34691,36125.60654,114730.6329
fabcaf1d-547f-4edb-9cb1-31959d81a03b,Balanced,33198.84965,35609.20367,40441.1998
5cb32a46-8db1-49fd-a14c-e431660b1ca8,Conservative,56209.58572,104292.2601,118729.7181
1a52bd1b-88a9-40d0-a272-8318b39f0d7c,Balanced,47992.6294,132004.2558,143542.8237
e0e801d9-7b88-4d10-b577-4f4e6a00a80a,Conservative,75740.63161,79811.41899,84219.39221
cc832ec9-41bb-4c4a-9fb5-83b7440d8965,Balanced,29833.14041,44412.81092,65978.76647
135ad107-afee-4ea8-a23d-23127ce1193e,Conservative,26969.26671,64007.05686,138512.638
1e205139-9ca7-4b5c-bc9b-daf3d18f62e4,Aggressive,69313.44533,107252.5417,114470.758
2ff9c4cf-a39f-41ea-96b7-3a169b53dc49,Balanced,82635.13202,100485.6034,139029.4146
820271ec-2c23-448b-a586-fb8b276b84b7,Balanced,53826.07655,77036.06385,85465.22771
f33d0179-d1ac-4add-9d36-b63dc73c80b6,Aggressive,69586.96572,71740.18313,92144.10745
53c47a78-d79b-46d1-8f73-cc6c1c55dd33,Balanced,59456.16126,97230.10028,114600.3918
bc656e22-fc37-44bd-a536-741ab8adec1a,Balanced,88880.5865,93689.48164,118531.4583
c104ae0e-f25a-422c-bba7-6bc0ebaf609d,Conservative,51416.94554,125774.3311,145254.3321
70166c79-3e0f-4cbf-af14-f8b71728586b,Balanced,31387.56489,127150.3056,145047.5464
fdca5cf5-caa3-40d6-97b3-bedfd65d1779,Balanced,18023.4699,66438.58048,108114.4152
863303ad-0844-44d1-8e78-02775fd623a3,Balanced,20147.28251,37668.49266,136044.9285
4f7d3073-c993-4c75-9947-e0c6269880c1,Balanced,100006.484,107566.8487,136343.6079
a637d7c5-47d7-4b34-a060-faa96ffab0f3,Balanced,90755.93166,124533.6804,128119.0595
f8dad6c9-f499-47b0-9678-647ce15b3c70,Balanced,34122.08441,89427.94095,117016.3252
490ef08b-d018-442a-8e37-8c2a1c717a44,Conservative,22175.71806,24904.78189,105751.6124
4f8cdd03-f191-4faa-868c-4577a769d11f,Balanced,22571.20125,98681.58771,115317.2833
b7bee907-d24b-46d5-88af-27ba8b41e85d,Balanced,38615.33098,98063.53719,114745.5896
315f9554-5245-419d-a5ac-0b24786b08c3,Conservative,25777.37699,79859.95472,124009.4605
bbe20d3e-9d01-4381-98da-205ab38583d6,Conservative,97526.37623,110520.6288,135787.6773
66a6dc68-2a36-416b-be11-5a5765553ea0,Aggressive,105554.9198,112191.1363,115179.0404
0a725a94-3f72-4f47-ba4f-3775239bf626,Conservative,44089.972,109281.8058,114006.4405
cead6527-2bf7-4e6a-b694-32707669172d,Balanced,15248.97895,41812.34323,58676.32151
cf5c34b4-26e6-408b-8cd7-162846b082f5,Aggressive,76097.052,76174.30119,121247.9561
46704dbf-927a-49db-8c8b-c383ac9a5bf8,Balanced,52904.79417,110295.9224,136847.0825
6f53a97a-56ec-4782-bce4-d5a3cfe697a6,Balanced,67470.69127,69623.38061,130299.6038
4a6e770d-9f0f-4583-9f79-a43369cf975a,Aggressive,67977.93245,76276.81331,114027.3856
485e6b9b-506f-48de-a344-58cb2deb0452,Balanced,41327.70964,82451.63606,143028.3361
520b7dc7-ffa7-4c8c-a0c9-6aebe0d0eeac,Balanced,26146.9733,60150.24039,136869.7945
0649db3e-505f-4025-ac69-1fb6b42745c9,Conservative,47874.18336,62988.37888,112590.5138
17b284ac-aee4-4bee-9d7b-ad6a860d8688,Conservative,36566.7048,53649.13214,104882.8791
a4692585-e6fd-467a-8d99-c4fdaf50051e,Conservative,50619.05722,80381.154,112272.0012
6080bb07-a0f0-4896-b41c-b08643f37278,Balanced,47540.15374,59375.33102,85072.11989
c326e66e-0729-45ce-a897-18d036957fec,Balanced,81274.35415,82851.25563,83749.80862
155213b0-94f5-4c87-8367-1c0e9e881d35,Balanced,54173.45139,114497.6282,136993.789
0c60b25d-9f56-46a9-9a12-3a75dc7caac6,Conservative,35333.22677,88397.7935,130835.0858
74f268fb-22a1-4642-aa3b-98a1e13f770d,Conservative,29177.14518,47817.80288,62542.97296
8ff0a6bd-2842-4f71-bac8-1bda00ba741f,Balanced,92582.30714,131833.5905,140208.4552
dbf53561-1b91-40cd-b4ad-dbe6b5ad3d2d,Balanced,39944.03061,82192.9518,146885.3112
e0817704-116a-468f-9c47-70c68b8abc8f,Conservative,85220.98592,134621.4821,143087.039
58f5b609-2387-48f5-b866-a4c318b24f15,Conservative,17417.63051,77460.39217,96120.70497
46683aa4-c1f8-430d-8557-7b41fbde6da0,Conservative,69805.56893,131713.888,132273.7472
90661653-862b-4abf-aa18-4c3538d07ab7,Balanced,44475.74273,46559.97783,115467.6881
eb5e175e-c4f0-4621-b8e1-29301ac0eec0,Balanced,67341.92637,134461.114,137119.7233
2355c3bc-e9f5-4495-8d4e-4502b9b45dfd,Balanced,40524.78291,55293.35494,136498.4088
0f12871a-d7de-4d0e-9aa2-73527a1471e7,Conservative,16718.78395,49342.29844,131592.0631
5c278c4b-78f4-4d99-9c01-19dcc231078a,Balanced,30835.78756,70291.19032,74264.5296
ba94162f-8072-4cfc-9723-9b44b2b6de96,Balanced,115187.6552,134666.6435,141998.518
2f4d8ec0-ca1d-4f23-b879-0b2bdb75d15c,Aggressive,55854.53453,61480.9398,106460.1315
eabab41c-599c-444b-80b5-898675694730,Balanced,117502.8767,120210.7422,139415.9921
1b654880-7b19-42f8-be8e-2c2eda0dee4f,Balanced,20073.78469,20320.25399,115065.1771
12a5434f-68fa-463a-874c-f7d20bb188c2,Conservative,67345.66563,78165.80937,141277.7475
6846e107-994c-4b92-a761-63b160f60906,Balanced,35235.35384,74743.16153,140206.6391
119b9b0b-de41-4490-9fd8-7c33e2b69b60,Conservative,38224.21622,39864.12348,60187.53451
69c1a22a-5266-4fd5-a182-ba62e8864751,Aggressive,54496.52812,60393.37001,146226.6655
e75eb56a-5d9c-4c5c-8dea-a49448fd71cf,Aggressive,29984.01696,79948.05471,87101.0802
a67875a7-e7c6-40cc-8220-474a930fc4e8,Conservative,85938.34691,89404.62881,97391.73228
de55b73d-be56-48d5-84d7-48cdf614d027,Balanced,30964.67265,40614.12735,92005.27854
05135d7d-b4a7-4bb2-9ee8-b589b9f8ca6d,Balanced,83651.56978,98951.75031,108177.858
685b8580-1011-4393-bf5e-392fb5094e01,Aggressive,111896.468,121080.3338,124870.9604
29626995-2282-46be-be05-2452d664669e,Balanced,20259.17147,33857.78206,86430.62331
6a0ee0e5-50f1-4785-a760-24d37a687948,Conservative,48969.9947,82318.90823,86515.36693
98915f31-6f84-48e7-ad94-3a47bb185a1f,Conservative,81819.73509,119766.2173,120775.8388
d929d687-a06e-444c-8568-f97f1e7c99a8,Balanced,31935.72036,77774.20024,130793.3305
9d2d7a6c-747e-4405-b937-758df37ab0c4,Conservative,17568.70957,42539.67233,86663.15995
ee549ed7-8af4-4f98-b374-331d58ee46ef,Conservative,17611.31941,74187.86634,140038.1341
cd9ea0c0-6b9a-4b47-ab6d-59261629921f,Conservative,75764.80922,83783.20147,116459.1583
939832cb-db4b-4d1f-818d-2a611a25cfd2,Conservative,45894.58809,65119.22248,128886.0951
eabe1f83-60ab-40ba-97e4-1d8061e616c2,Balanced,58199.26465,63705.04249,113639.7557
5167117c-f776-488b-8aa5-6660ef0c7b0a,Conservative,71368.92592,79196.80377,92685.54538
7322da59-f9f3-4a47-8b3c-f03e6d48da97,Balanced,28886.33882,53739.23822,94215.60845
158f667a-fc8a-4070-9a58-34021f2e5996,Conservative,33349.64358,83961.45581,121439.7235
c089584b-9d02-4fcf-97d1-6922e8e4ec7b,Balanced,87603.61495,90821.45645,129107.7385
e32d3829-3202-480b-b874-55de30d4086a,Aggressive,27563.53586,83066.14503,146828.9427
88580118-6796-4b2d-9dea-fa95e152bb18,Balanced,67043.67726,68214.81777,112654.0567
7cd44731-2341-4db3-a95d-ef429e34fa9b,Balanced,103244.0711,114786.2689,132103.1646
d26d0133-feb7-4c8e-824f-be356ffcfb6d,Balanced,79507.81054,81179.14683,107749.3424
ba4b7ff2-1727-443d-a90f-cbdc64b21850,Aggressive,21907.17144,25044.6051,95620.5963
aa89449d-59e7-411e-8a3e-04f4d058ba5b,Conservative,39467.38894,48904.60154,147736.561
9b9de31f-795f-43f0-9195-64461f52356f,Conservative,37437.52336,54567.24384,59854.31427
2e287e83-4be8-446f-9971-e6ec692c98b7,Aggressive,125973.7886,133766.4338,147105.8306
2ee00c06-b694-43d6-9ee3-2c3afdef5144,Balanced,31275.94278,58761.5906,59000.23887
4fe6660e-998e-4a29-ab4c-cbb571e8a3cb,Balanced,31496.17875,102942.4987,108669.9842
898947cf-4917-4955-98ea-38c0e6b1de12,Balanced,71823.45619,85176.48745,92040.99296
904da827-b1bb-4c37-9447-7d14513b66ea,Conservative,30693.02385,32835.22392,42876.49506
82b84960-a02b-41a0-a55e-4fcbcc7cf2ee,Balanced,32984.16097,82385.86013,107989.7453
ba82ae06-7b2f-4ef3-b75a-a7bcc329632b,Aggressive,36042.93004,83196.40958,91803.38842
760d46c9-ee36-49df-b763-94e4c39342ba,Balanced,39134.71844,102923.5985,131488.6001
5a6137be-7a38-4b3a-af5f-d6215dc2f83b,Conservative,36749.33268,52648.43301,74201.86798
da99e80d-04f5-4f35-b432-652cfa5516a5,Aggressive,21841.75548,127172.2285,132572.7495
14f58314-c59f-49e1-b76b-5595f468e2e3,Aggressive,20310.56653,78656.05966,93063.86089
b966c14f-1e64-4395-82e7-be39984607f0,Conservative,46506.48648,47863.85577,98809.71901
eed9621b-b4ee-485c-9e50-0b755863f0fc,Balanced,34496.67713,79776.05794,139360.5697
222616e8-7056-41c8-9b8d-79c2f795f1b2,Balanced,52223.17777,59868.03357,98897.74009
9328c2be-bdfc-4bb7-9c07-67dc1f5b9276,Balanced,18341.42613,44356.7633,129579.8416
ffeb37c9-84e8-4f82-b53d-af214eabf34e,Balanced,30991.0969,71252.57104,116588.3963
d7336355-9715-4431-b36d-a230db5d8417,Aggressive,57526.23998,75683.16393,111267.1697
02669cb6-0c24-4546-b6a3-768eaed7114b,Conservative,21306.86298,87593.41801,93619.56455
42c55133-fa1a-47eb-8343-52b9acf76b53,Conservative,18752.26851,24258.24497,116955.9787
9e686036-e38a-46f8-be33-f46a6890572c,Conservative,34971.78658,88302.29874,131560.6745
3d57d40f-2005-4d9a-ad76-3a28ade13252,Aggressive,29678.37572,76086.34427,78108.72136
e0f4812b-e4b8-4732-8452-94f697f2899a,Conservative,83207.77506,86589.27154,131429.6995
15d8d661-186c-4797-8415-1aa7742ab837,Balanced,20220.36751,29146.94454,83736.2594
9c16f5e9-cdf1-4eea-bc8e-122d5ded49fa,Conservative,19580.65785,32695.7704,33045.02011
71cf5ce1-a06e-44f8-a195-8ad0e0f1b063,Balanced,101738.3206,108041.8567,142292.9496
c3cc48bb-bab5-486e-9977-d35391533dd8,Aggressive,32872.56397,85628.23252,140293.5482
50a129fd-b37f-4213-b0cf-9478aa7f4b66,Balanced,33925.00444,71658.6149,87463.99744
d7646ac7-076c-4e71-a68d-a5b98d18e67d,Balanced,19581.52151,84063.08572,114696.559
57cbeb09-4917-4371-aa21-4fa3d5628f2b,Conservative,15904.62254,34788.06049,104035.7806
c2f62fe4-2101-4df4-b4f3-46f237a5ab9d,Balanced,29147.41965,57090.94229,130442.8948
9806b3f0-a05f-4f8b-90df-72ce2c79acfe,Balanced,62183.6483,66554.54283,105276.0334
323b1566-2c72-4f8c-8584-be201a5144b3,Aggressive,34457.2142,74079.08041,148689.3479
69da6132-957f-46ca-8875-c10575a1419a,Balanced,27241.90392,74069.32924,137971.278
429c960b-3850-4b3a-8943-add3b627ff37,Balanced,25017.42199,58469.31607,78873.6048
eb44acd2-0412-4a37-8768-8802b7cea63e,Balanced,38477.66126,96888.52476,121671.6173
b8c6397c-343e-46b7-b198-742cbcf733b3,Balanced,93774.19673,133875.6162,140732.3252
ccfc3ecf-6bff-4747-b0ff-943dc49f4dcb,Balanced,24352.92902,90459.49084,129132.3115
d66b9e68-9f3a-4f76-a07e-d7686df8ba46,Balanced,36836.60131,49478.41938,106482.932
6d912536-ebef-4d26-9886-55849272e2ee,Balanced,44959.67714,136388.4816,142493.7418
2bb4a8b4-5981-481b-9b1f-8ac5c15a7e7d,Conservative,40462.5182,77517.17977,89573.45469
a6a91db6-1155-4a27-a54e-23cca291f25f,Conservative,28778.41444,63512.28052,140500.2796
4f8a0246-a0c9-477d-bb97-6ee72b771007,Balanced,18869.66683,25222.9417,131599.3739
993af514-bb1d-4b3c-a4d2-3caf9a5f8f7d,Balanced,43445.06109,91529.22879,115784.04
42962357-17d1-489f-8c55-fa4a1ade943a,Conservative,55888.69691,77305.93804,129167.7013
2565a998-0652-4e22-8681-d28c0b534e3a,Aggressive,79434.3594,118035.997,148273.0991
0f700e0e-7229-4e62-a773-b3259a51d0d4,Aggressive,48765.13853,100744.5454,134858.5047
9df1882b-561d-402b-ba78-ee5dda352f0a,Aggressive,31221.24195,100317.0418,100494.8627
4366c6eb-7825-4737-8014-9aba9bc2ef8d,Balanced,42520.97766,65293.23334,96943.97703
a7945405-d10c-489e-82e9-72543b226f0f,Aggressive,25741.84538,75171.8269,108614.9015
396d0d26-d9f3-4cff-ac02-8f9e5cd045b1,Conservative,19108.49808,21727.53994,82937.32368
b9d70f6a-26fa-4816-af52-9d85d7b6150d,Balanced,25207.34457,39326.75797,87810.17533
c202e418-6803-45a2-90ef-a2b0a397698d,Conservative,41547.85085,52470.20693,62616.40933
6acec156-50c6-4baf-aa02-1ec21b5bb44e,Conservative,38155.95492,64287.40265,85802.75625
4de9e7c5-1cd8-41b2-9fe7-1f57ed270859,Balanced,16021.51256,39731.02419,146763.2685
1930c564-f112-47a5-abcb-6f35899dfb7d,Balanced,27816.55781,59824.87943,101522.8855
